community_id,lng,lat,population,A_i_2sfca_day,A_i_2sfca_norm_day,A_i_2sfca_night,A_i_2sfca_norm_night,TPI,accessibility_gap,accessibility_ratio,TPI_level
137,113.914271,22.521299,1705,0.0641484763781511,0.1491959433454126,0.005857243333529225,0.14841340274087336,-0.5245052827794002,0.0007825406045392502,0.994754947172206,1-No Significant
138,113.903399,22.533302,4011,0.02314601140796332,0.05383278296958829,0.0027485501243602398,0.06964396958293426,29.370925560876483,-0.01581118661334597,1.2937092556087648,3-Moderate Deprivation
139,113.937095,22.524145,2707,0.03158016118403133,0.07344885186480457,0.0023194152875347174,0.0587703627099977,-19.984640715453512,0.014678489154806872,0.8001535928454648,0-Night Advantage
140,113.9178,22.529921,2445,0.0429982755067789,0.10000499838285833,0.003598214680419658,0.09117314308187963,-8.83141387310152,0.0088318553009787,0.9116858612689848,0-Night Advantage
141,113.913559,22.535522,1257,0.04053771046957964,0.09428223858224177,0.0032118321896111262,0.08138281391933207,-13.681712331912465,0.012899424662909706,0.8631828766808753,0-Night Advantage
142,113.917812,22.529331,730,0.04308752547930485,0.10021257515780876,0.0035811894770126636,0.09074175100439441,-9.450734240189185,0.009470824153414353,0.9054926575981082,0-Night Advantage
143,113.920385,22.522923,3178,0.06277565085894908,0.1460030382298086,0.005564829822832817,0.14100410084599893,-3.4238584651514845,0.00499893738380966,0.9657614153484851,1-No Significant
144,113.917793,22.528216,2857,0.044697538240590994,0.10395712820537037,0.003660142129449446,0.09274228796970777,-10.78794732912144,0.011214840235662604,0.8921205267087856,0-Night Advantage
145,113.901912,22.53305,624,0.022166513241285265,0.0515546750357199,0.002563698972431814,0.06496012995120472,26.002404061701068,-0.013405454915484817,1.2600240406170107,3-Moderate Deprivation
146,113.915427,22.526443,1469,0.046533319325162886,0.1082267711673294,0.0040529433837497705,0.10269525857925695,-5.1110390972675175,0.005531512588072454,0.9488896090273248,0-Night Advantage
147,113.901921,22.539386,2407,0.02887318873533335,0.06715299994600368,0.0028560335829371473,0.07236743263840285,7.7650033454826835,-0.005214432692399171,1.077650033454827,2-Mild Deprivation
148,113.907436,22.53814,1341,0.037709776899667036,0.08770505638707782,0.0030755638319157007,0.07792998645428244,-11.145389257438078,0.00977506993279538,0.8885461074256192,0-Night Advantage
149,113.919522,22.547004,2100,0.05758365703298695,0.13392754617694022,0.003138333702241031,0.07952047698269496,-40.624255985669,0.05440706919424526,0.5937574401433099,0-Night Advantage
150,113.914999,22.528016,1654,0.04326188504093795,0.10061809904158418,0.003592777247267259,0.09103536701379243,-9.523865108832288,0.009582732027791752,0.9047613489116771,0-Night Advantage
151,113.91842,22.535146,1064,0.04095532766758564,0.0952535288658407,0.003266130896358655,0.08275865838642098,-13.117488273865474,0.012494870479419717,0.8688251172613453,0-Night Advantage
152,113.917874,22.537903,2698,0.039394145840592976,0.09162254636145782,0.0029300925311152473,0.07424397077701884,-18.96757542175175,0.017378575584438977,0.8103242457824825,0-Night Advantage
153,113.922413,22.517902,888,0.09548575194070816,0.22207989403926381,0.007974052354008205,0.20205003891807735,-9.019211400400422,0.020029855121186463,0.9098078859959957,0-Night Advantage
154,113.925161,22.536906,1664,0.03477346574219638,0.08087581058376352,0.0028203060141640964,0.07146215181748942,-11.639646883692514,0.009413658766274091,0.8836035311630749,0-Night Advantage
155,113.925067,22.530775,2037,0.03680709732727455,0.08560561244163127,0.003176899223986058,0.08049766710178942,-5.96683464337647,0.005107945339841852,0.9403316535662353,0-Night Advantage
156,113.916753,22.525738,2492,0.051208154986926595,0.11909946146210887,0.004648219169384191,0.11777861774405683,-1.109025768745612,0.0013208437180520366,0.9889097423125439,1-No Significant
157,113.917515,22.544548,1820,0.04760155268696905,0.1107112586115549,0.002849052179712925,0.07219053477887878,-34.793863167820334,0.038520723832676115,0.6520613683217966,0-Night Advantage
158,113.923701,22.51061,3090,0.12394005506162517,0.28825865363030945,0.0100154905482787,0.25377689601525594,-11.962089318323198,0.03448175761505351,0.880379106816768,0-Night Advantage
159,113.902028,22.540577,3314,0.026278238909377666,0.06111768922505666,0.0023416961356010147,0.05933492461893228,-2.9169371891002256,0.001782764606124379,0.9708306281089978,1-No Significant
160,113.923023,22.525156,1518,0.05405297568717897,0.125715919591538,0.004570464127523008,0.11580842636122352,-7.880858098564437,0.00990749323031448,0.9211914190143556,0-Night Advantage
161,113.908441,22.522109,1393,0.06553037003880656,0.152409939061993,0.005262304014968535,0.1333385691264867,-12.513206194347323,0.019071369935506288,0.8748679380565267,0-Night Advantage
162,113.909864,22.5319,3558,0.04079174965033573,0.0948730806000034,0.003708857925307621,0.09397667018995012,-0.9448522219202093,0.0008964104100532833,0.9905514777807979,1-No Significant
163,113.924869,22.53933,3028,0.036447795794391974,0.08476995220197314,0.002817592397258708,0.07139339300114345,-15.7798357240531,0.013376559200829696,0.842201642759469,0-Night Advantage
164,113.900105,22.538303,4448,0.021825952498404435,0.05076260195512175,0.002727482712957251,0.06911015426483726,36.14383739812279,-0.018347552309715506,1.361438373981228,3-Moderate Deprivation
165,113.926591,22.53636,3401,0.03198294924990233,0.07438565268765883,0.002659771150119534,0.06739444896228959,-9.398591627238803,0.006991203725369238,0.9060140837276119,0-Night Advantage
166,113.916734,22.524137,979,0.05747732173308154,0.13368023250285102,0.005277315903002318,0.13371894693525982,0.02896047656707419,-3.871443240879846e-05,1.0002896047656706,1-No Significant
167,113.902596,22.527544,3970,0.03488612967252207,0.0811378433289663,0.003226138064075588,0.08174530244636673,0.7486754546057348,-0.0006074591174004274,1.0074867545460573,1-No Significant
168,113.931414,22.533753,3429,0.021937696121963824,0.05102249425921171,0.0017263550554269477,0.04374314221301831,-14.26694667103455,0.007279352046193399,0.8573305332896545,0-Night Advantage
169,113.911068,22.524193,1723,0.05363338950821592,0.12474004986992429,0.004355203363426324,0.11035405462745781,-11.532779774793918,0.014385995242466476,0.8846722022520608,0-Night Advantage
170,113.916959,22.528174,2053,0.044436550954360665,0.10335012634704478,0.003613093987182775,0.09155016148821736,-11.417465344167752,0.011799964858827422,0.8858253465583225,0-Night Advantage
171,113.918437,22.53206,1370,0.04126872531863468,0.09598242627432886,0.0035300466158360746,0.08944587073770449,-6.810158682530215,0.006536555536624369,0.9318984131746979,0-Night Advantage
172,113.915983,22.542979,2120,0.04436121372652878,0.10317490770725748,0.0026010766378471908,0.06590722164518484,-36.12088141412622,0.03726768606207265,0.6387911858587378,0-Night Advantage
173,113.919585,22.531654,1488,0.04254736126490329,0.09895626613724842,0.003615797759531722,0.09161867085887075,-7.4149880192535935,0.0073375952783776704,0.9258501198074641,0-Night Advantage
174,113.912932,22.535608,2729,0.03982831853705672,0.09263234127290473,0.0031861660751796327,0.08073247464520474,-12.846341206730083,0.011899866627699998,0.8715365879326992,0-Night Advantage
175,113.928443,22.520203,2926,0.07333890122386284,0.17057094992418306,0.005722423362631138,0.14499727513629349,-14.992983740347812,0.025573674787889578,0.8500701625965219,0-Night Advantage
176,113.916759,22.519841,2545,0.07438091248686657,0.172994450249334,0.0065594317968013125,0.16620576226314748,-3.924222988889,0.006788687986186509,0.96075777011111,1-No Significant
177,113.915927,22.529525,1331,0.04342870758660548,0.10100609340212723,0.0035814483499300325,0.09074831044001223,-10.155608059482637,0.010257782962114992,0.8984439194051737,0-Night Advantage
178,113.924264,22.520402,3231,0.07564624555348973,0.17593735039567768,0.00618511697057671,0.15672120888317395,-10.92215011155233,0.019216141512503726,0.8907784988844767,0-Night Advantage
179,113.921696,22.53337,1462,0.04249695378252526,0.09883902887286314,0.0036243702681718532,0.09183588484587116,-7.085403516054514,0.007003144026991981,0.9291459648394549,0-Night Advantage
180,113.896176,22.530416,1773,0.026665857169755617,0.062019208252166294,0.002942222951906003,0.07455133670390955,20.206850111320986,-0.012532128451743257,1.2020685011132097,3-Moderate Deprivation
181,113.931754,22.516751,1693,0.08013302438783979,0.18637265983041723,0.006006929032509419,0.1522062046892109,-18.332332205965624,0.03416645514120634,0.8166766779403437,0-Night Advantage
182,113.899603,22.52091,2250,0.05285332541945248,0.12292578390190854,0.004507060211443778,0.1142018701031714,-7.0968949896618865,0.008723913798737146,0.9290310501033812,0-Night Advantage
183,113.932643,22.519115,2914,0.0627752489104024,0.14600210338153183,0.004983662025610895,0.12627821608458295,-13.509317222236541,0.019723887296948878,0.8649068277776346,0-Night Advantage
184,113.918192,22.531749,2084,0.0413989733950373,0.09628535606666346,0.0034925786289781166,0.08849649043936382,-8.089356414600566,0.007788865627299635,0.9191064358539943,0-Night Advantage
185,113.918004,22.529994,2011,0.042927044836159195,0.0998393307365126,0.00357036455220247,0.09046746430773316,-9.386948369588808,0.009371866428779449,0.9061305163041119,0-Night Advantage
186,113.932294,22.53543,932,0.019850146985321858,0.04616729144994778,0.0014679548553367372,0.03719568451311715,-19.432820629204954,0.008971606936830627,0.8056717937079505,0-Night Advantage
187,113.917513,22.528719,2734,0.043746392189491126,0.10174496136423489,0.0035605584381019177,0.09021899268406043,-11.328294321045398,0.011525968680174456,0.886717056789546,0-Night Advantage
188,113.915429,22.531288,2872,0.04129314569737336,0.0960392229692541,0.0034821804265590395,0.08823301622196712,-8.128144424685786,0.007806206747286978,0.9187185557531421,0-Night Advantage
189,113.923328,22.528768,3249,0.04246352040547954,0.09876126982839023,0.003574212407304884,0.09056496294941226,-8.299110464274161,0.008196306878977974,0.9170088953572584,0-Night Advantage
190,113.923291,22.530404,447,0.040234525320181055,0.09357709331727569,0.003422637009005684,0.08672427897020786,-7.3231750465182515,0.0068528143470678315,0.9267682495348175,0-Night Advantage
191,113.912148,22.530024,3067,0.04111814251228582,0.09563220215189795,0.0034411477008949886,0.08719331100694318,-8.824319585939069,0.008438891144954774,0.9117568041406093,0-Night Advantage
192,113.920819,22.529204,2888,0.04301710424743607,0.10004879009675334,0.0036258781727804283,0.09187409279476859,-8.170710804277908,0.008174697301984751,0.918292891957221,0-Night Advantage
193,113.918457,22.529289,2890,0.04313153708100203,0.10031493694103563,0.0035883914237672017,0.09092423709270168,-9.361217914988803,0.009390699848333947,0.9063878208501119,0-Night Advantage
194,113.899513,22.535927,2727,0.018307377284700842,0.042579131701741046,0.0026642635905899854,0.06750828039097787,58.54780896863022,-0.02492914868923682,1.5854780896863023,4-Severe Deprivation
195,113.91941,22.530686,1802,0.04260441779269246,0.09908896769102091,0.0035609874357270975,0.09022986281420446,-8.940556232698775,0.008859104876816445,0.9105944376730123,0-Night Advantage
196,113.919647,22.522369,2500,0.06633764648835386,0.15428749529139968,0.005692243049248214,0.1442325531075355,-6.517016926662539,0.010054942183864185,0.9348298307333746,0-Night Advantage
197,113.927831,22.535617,1380,0.030081649581117153,0.06996362719800368,0.002552166455374711,0.06466791397157928,-7.5692376717934176,0.0052957132264244006,0.9243076232820658,0-Night Advantage
198,113.928188,22.527372,1104,0.038572418857319296,0.08971138121204433,0.0030966298259700116,0.07846376585897646,-12.537556774967818,0.011247615353067869,0.8746244322503218,0-Night Advantage
199,113.92805,22.524499,940,0.050667518991017735,0.11784205517640663,0.004099088679510541,0.10386450833965803,-11.86125514853297,0.013977546836748594,0.8813874485146703,0-Night Advantage
200,113.905481,22.535011,1401,0.032801422127555505,0.07628924946779515,0.0032640449688778896,0.08270580424025312,8.41082435234424,-0.006416554772457964,1.0841082435234424,2-Mild Deprivation
201,113.920767,22.4872,2020,0.24717143279393908,0.5748690719689369,0.021424110233780654,0.5428535096518011,-5.569191991401082,0.03201556231713576,0.9443080800859892,0-Night Advantage
202,113.904135,22.481268,1199,0.021063501785802647,0.04898930101730321,0.0025144943030221915,0.06371336043831483,30.055663410692503,-0.014724059421011612,1.300556634106925,3-Moderate Deprivation
203,113.900243,22.488274,3116,0.014145586706111445,0.03289967699858646,0.001575410708338483,0.03991844808640427,21.333860171695214,-0.007018771087817809,1.213338601716952,3-Moderate Deprivation
204,113.915129,22.476634,2891,0.03643071930004231,0.08473023584661481,0.0034079082711376573,0.0863510757446292,1.9129415630903788,-0.0016208398980143979,1.0191294156309039,1-No Significant
205,113.906476,22.487872,2933,0.027559904122299857,0.06409857452882756,0.002444107764859224,0.06192987543674122,-3.3833811563328737,0.0021686990920863347,0.9661661884366712,1-No Significant
206,113.90692,22.474455,3291,0.018067646196894892,0.042021567316523435,0.002126749995707651,0.05388852497134101,28.240159548145478,-0.011866957654817573,1.2824015954814547,3-Moderate Deprivation
207,113.904924,22.471066,4749,0.016678636266724774,0.038791020644982216,0.0012201234402371283,0.03091602332669065,-20.301083053122063,0.007874997318291565,0.7969891694687794,0-Night Advantage
208,113.895989,22.494499,565,0.04303327914434458,0.10008640952497723,0.0034831642884595947,0.08825794574668955,-11.81825168314766,0.011828463778287682,0.8818174831685234,0-Night Advantage
209,113.912976,22.478941,3644,0.04244382992727473,0.09871547389313884,0.003961519334016581,0.10037871587467413,1.6848847662280189,-0.0016632419815352933,1.0168488476622801,1-No Significant
210,113.897035,22.502307,4857,0.04444414639420162,0.10336779175199555,0.0032857893825987013,0.08325677374026302,-19.455787601600065,0.020111018011732526,0.8054421239839994,0-Night Advantage
211,113.894739,22.486813,1721,0.03135838873105612,0.07293305550925884,0.0024044615280297125,0.06092530168443427,-16.464076187374584,0.012007753824824573,0.8353592381262541,0-Night Advantage
212,113.918666,22.481446,3057,0.14973628273904901,0.348255285512858,0.012384532724562598,0.313804726617111,-9.892329084112362,0.034450558895747,0.9010767091588764,0-Night Advantage
213,113.902506,22.464289,1473,0.023816278742155497,0.05539168464371249,0.000843678468776775,0.021377495391663174,-61.40667046115966,0.03401418925204931,0.38593329538840326,0-Night Advantage
214,113.89658,22.487154,4763,0.025505597704652966,0.05932068733327517,0.001852871603339129,0.04694887404102516,-20.85581581808511,0.012371813292250011,0.7914418418191489,0-Night Advantage
215,113.882483,22.497282,2141,0.05486413323338175,0.12760250244027255,0.003855418361707269,0.0976902828631243,-23.44171862236745,0.02991221957714825,0.7655828137763255,0-Night Advantage
216,113.904509,22.491244,5098,0.011417396001972639,0.02655447585412389,0.0010420629181759364,0.02640424765542197,-0.5657358839511473,0.00015022819870192175,0.9943426411604885,1-No Significant
217,113.902686,22.494409,2427,0.019458455212320713,0.045256298284201336,0.0013986938272975637,0.03544071818112576,-21.68887088695481,0.009815580103075573,0.7831112911304519,0-Night Advantage
218,113.903162,22.488066,2360,0.01210422973440949,0.028151907506721467,0.0012933331425366388,0.032771042900441215,16.407894891729438,-0.004619135393719748,1.1640789489172945,2-Mild Deprivation
219,113.909068,22.491059,3297,0.043626163635059945,0.10146533488503881,0.0037985820914631175,0.09625014049824293,-5.139877961970701,0.005215194386795879,0.948601220380293,0-Night Advantage
220,113.907594,22.487536,1348,0.03615717206304081,0.08409402216893702,0.0033894970407601726,0.08588456390734103,2.129214053773026,-0.0017905417384040112,1.0212921405377302,1-No Significant
221,113.90685,22.490484,4682,0.0262041253845005,0.060945316662479807,0.002084800932857608,0.05282560120245358,-13.322952286873624,0.008119715460026225,0.8667704771312638,0-Night Advantage
222,113.907554,22.474747,2013,0.01871268106254736,0.04352178354464385,0.002161310218457507,0.05476422706628848,25.831761949995304,-0.011242443521644628,1.258317619499953,3-Moderate Deprivation
223,113.913829,22.474467,2304,0.025927292989432308,0.06030146239402775,0.002663493911033281,0.06748877791250363,11.918973824402162,-0.00718731551847588,1.1191897382440217,2-Mild Deprivation
224,113.902743,22.488329,1272,0.011526422678512014,0.02680804910752773,0.0012442573823400803,0.03152753974577925,17.60475228660441,-0.004719490638251521,1.176047522866044,2-Mild Deprivation
225,113.910138,22.50907,1988,0.07089107992260696,0.16487782938880188,0.005736046009185744,0.14534245173463145,-11.848395704011633,0.019535377654170433,0.8815160429598836,0-Night Advantage
226,113.911132,22.492791,3064,0.06743105199790328,0.15683052788806878,0.005574895703072008,0.1412591545381221,-9.928789732226177,0.015571373349946682,0.9007121026777383,0-Night Advantage
227,113.88983,22.501236,2577,0.0718214772017872,0.16704173892478238,0.006244352506485655,0.15822214489467626,-5.27987441155502,0.008819594030106126,0.9472012558844498,0-Night Advantage
228,113.911484,22.509138,2809,0.07707969537157267,0.17927125495463359,0.006085153674405609,0.15418829500387168,-13.991624009721694,0.0250829599507619,0.8600837599027831,0-Night Advantage
229,113.909753,22.48415,1696,0.04828492203861662,0.11230063283879886,0.004903277359860343,0.12424139413731398,10.632853080761711,-0.011940761298515123,1.1063285308076172,2-Mild Deprivation
230,113.911273,22.464925,1502,0.004828773386789775,0.011230717256578556,0.0004966723402321846,0.012584901781213235,12.057863212979079,-0.001354184524634679,1.1205786321297908,2-Mild Deprivation
231,113.917025,22.500611,2352,0.090325604975122,0.21007847112481698,0.0062664178674921795,0.15878124669789787,-24.41812535680591,0.051297224426919114,0.7558187464319409,0-Night Advantage
232,113.920058,22.49675,4602,0.18075681033659272,0.4204025466684523,0.015038876220486028,0.3810616472948007,-9.357911764668147,0.039340899373651594,0.9064208823533185,0-Night Advantage
233,113.883795,22.491701,2286,0.0404868602942016,0.09416397170650051,0.003064640424896487,0.07765320437217825,-17.534060039209727,0.01651076733432226,0.8246593996079027,0-Night Advantage
234,113.901972,22.477695,1985,0.01652778455891796,0.03844017111398432,0.0014408486250060979,0.03650885495016914,-5.024213232788075,0.001931316163815179,0.9497578676721192,0-Night Advantage
235,113.911294,22.468208,2591,0.007507183454607658,0.01746013904951837,0.0008310593485474205,0.021057746583872695,20.604690055166326,-0.003597607534354324,1.2060469005516632,3-Moderate Deprivation
236,113.90699,22.508711,4378,0.057242836939848114,0.1331348699018691,0.004382045629881816,0.11103419575786505,-16.600214624683964,0.022100674144004046,0.8339978537531604,0-Night Advantage
237,113.898571,22.5034,3118,0.04550246882683305,0.10582922844722215,0.003199439960696481,0.08106881418327225,-23.396574488207772,0.024760414263949898,0.7660342551179223,0-Night Advantage
238,113.897307,22.475691,2692,0.026125317212429687,0.06076202533212738,0.001345736575967461,0.034098864100262694,-43.881291128995294,0.026663161231864685,0.5611870887100471,0-Night Advantage
239,113.906739,22.487598,4069,0.029187527418204615,0.06788408599775138,0.002561096805345323,0.06489419509929313,-4.404406208779603,0.0029898908984582473,0.955955937912204,1-No Significant
240,113.927916,22.490717,3760,0.42996126395767387,1.0,0.03534455987434794,0.8955759733085604,-10.442402669143958,0.10442402669143958,0.8955759733085604,0-Night Advantage
241,113.909985,22.490741,1766,0.056511899520219316,0.13143486229443788,0.004681940271638444,0.11863305783553774,-9.74003718299775,0.01280180445890014,0.9025996281700225,0-Night Advantage
242,113.919725,22.472712,2312,0.01627012147483036,0.0378409006547902,0.0014761515109677464,0.03740337497158411,-1.1562242854563363,0.00043752568320609003,0.9884377571454367,1-No Significant
243,113.90424,22.487167,1896,0.01717813789000443,0.03995275698067414,0.0018098838892194658,0.04585963247033103,14.7846505123893,-0.00590687548965689,1.147846505123893,2-Mild Deprivation
244,113.925259,22.492423,3679,0.3523211352975505,0.8194252943963659,0.029996341746136686,0.760060474666985,-7.2446896788940744,0.0593648197293809,0.9275531032110592,0-Night Advantage
245,113.886264,22.495729,3588,0.046016181619758796,0.10702401699211841,0.003942083603711605,0.09988624480849813,-6.6693181439320615,0.007137772183620286,0.9333068185606794,0-Night Advantage
246,113.90501,22.500769,1387,0.02671014098708305,0.06212220315203196,0.0016645670577117389,0.042177530803813965,-32.10554574087996,0.019944672348217993,0.6789445425912004,0-Night Advantage
247,113.918633,22.491734,2741,0.2058914822693784,0.47886053821268587,0.015950598622166946,0.4041632697276552,-15.598960975952018,0.07469726848503067,0.8440103902404799,0-Night Advantage
248,113.907447,22.500446,644,0.03060266011739602,0.07117538876806492,0.0018535372976900878,0.046965741696709806,-34.014070720773546,0.024209647071355117,0.6598592927922645,0-Night Advantage
249,113.893334,22.490536,1806,0.03067538180242834,0.0713445242021804,0.0025917890753788587,0.06567188931039808,-7.951044533855002,0.005672634891782324,0.92048955466145,0-Night Advantage
250,113.914466,22.478154,2271,0.04495452695791179,0.10455483022846726,0.004056717345716896,0.10279088488423721,-1.6871007684442483,0.0017639453442300501,0.9831289923155575,1-No Significant
251,113.88995,22.499642,2102,0.06629233725189365,0.15418211548103455,0.00572682344848634,0.14510876644319964,-5.88482588238387,0.00907334903783491,0.9411517411761613,0-Night Advantage
252,113.904034,22.48796,3256,0.01534705825191993,0.03569404860022628,0.001622165276815506,0.0411031358663424,15.154031213152525,-0.005409087266116122,1.1515403121315253,2-Mild Deprivation
253,113.893846,22.470759,2993,0.028137914907859066,0.06544290676061695,0.0014993800034458589,0.03799194871061302,-41.94642232261559,0.027450958050003936,0.5805357767738442,0-Night Advantage
254,113.890219,22.496424,3452,0.04607268272177242,0.10715542674167015,0.003907786692606752,0.09901721461959774,-7.594773656860124,0.008138212122072414,0.9240522634313988,0-Night Advantage
255,113.906882,22.490565,4139,0.026372154453876126,0.06133611714489761,0.0021284449054559842,0.05393147133855933,-12.072244137733545,0.007404645806338282,0.8792775586226645,0-Night Advantage
256,113.900607,22.499667,891,0.034187333569104646,0.0795125897026624,0.002092947213616125,0.05303201524028826,-33.30362469817463,0.026480574462374132,0.6669637530182537,0-Night Advantage
257,113.904686,22.486461,1054,0.020682234149263304,0.048102552213399624,0.002069649195904271,0.05244167984036729,9.020576720581866,-0.0043391276269676635,1.0902057672058187,2-Mild Deprivation
258,113.910154,22.468382,2269,0.008562626431395931,0.019914878732514962,0.0008937997080492026,0.022647489354083783,13.72145247918229,-0.0027326106215688206,1.1372145247918228,2-Mild Deprivation
259,113.899259,22.471456,1830,0.019464583757507332,0.04527055199889695,0.0014896519770086474,0.037745455706432195,-16.622497319334894,0.007525096292464756,0.833775026806651,0-Night Advantage
260,113.903878,22.488116,2167,0.014345368090099288,0.03336432672574772,0.0014133685910071537,0.0358125537857849,7.337858426340879,-0.002448227060037181,1.0733785842634087,2-Mild Deprivation
261,113.908949,22.5122,2521,0.06562662888681026,0.15263381701582926,0.00528301973196144,0.13386347305723761,-12.297631236362923,0.018770343958591645,0.8770236876363707,0-Night Advantage
262,113.922702,22.490764,2791,0.29611483801054617,0.6887011989984666,0.023982300603784316,0.6076740602165683,-11.765209484131981,0.08102713878189827,0.8823479051586802,0-Night Advantage
263,113.915517,22.478276,2312,0.05316945497914684,0.12366103515869498,0.004697966953134361,0.1190391489265186,-3.7375445112885277,0.004621886232176381,0.9626245548871147,1-No Significant
264,113.885603,22.483066,2266,0.03427253458274406,0.07971074944583359,0.0018107140981208562,0.04588066866791152,-42.44105219574038,0.03383008077792207,0.5755894780425962,0-Night Advantage
265,113.900293,22.493648,5000,0.0247767835688597,0.057625618040091094,0.0019063768895804243,0.04830461447103908,-16.17510386190954,0.009321003569052015,0.8382489613809045,0-Night Advantage
266,113.907711,22.470015,1569,0.013423902595087316,0.03122119065220905,0.0010812824813706274,0.027398010163872784,-12.245466647716581,0.003823180488336266,0.8775453335228341,0-Night Advantage
267,113.915525,22.490917,2014,0.14255646144138356,0.3315565223927174,0.011630335656154674,0.29469455022767166,-11.11785462672454,0.03686197216504572,0.8888214537327546,0-Night Advantage
268,113.905891,22.48137,2027,0.028345467953243306,0.06592563174722103,0.0030474429075919235,0.07721744612951575,17.128109481894658,-0.011291814382294721,1.1712810948189465,2-Mild Deprivation
269,113.890072,22.486023,2883,0.03566086525341143,0.08293971630179678,0.0030263814783692013,0.07668378239052835,-7.5427481431268175,0.006255933911268427,0.9245725185687318,0-Night Advantage
270,113.892155,22.479151,4256,0.02126190793901047,0.04945075224521511,0.0013246452429671292,0.033564442646231346,-32.12551655474753,0.015886309598983767,0.6787448344525248,0-Night Advantage
