community_id,lng,lat,population,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level
1,113.916231,22.546877,1702,0.032596445896041354,0.0013216660804881704,0.09702583525370334,0.04827455765938264,-50.24566649371868,0.0487512775943207,0.4975433350628133,0.04875127759432071,0-NightAdv
2,113.93485,22.527444,1371,0.013891470696594486,0.0009313648176601628,0.041349033926521124,0.03401859611578218,-17.728196077725595,0.007330437810738943,0.822718039222744,0.007330437810738943,0-NightAdv
3,113.935645,22.528029,2709,0.014757909197216292,0.001011833212768337,0.04392805494884081,0.03695774711372012,-15.867553988535121,0.00697030783512069,0.8413244601146488,0.006970307835120691,0-NightAdv
4,113.918479,22.526518,3863,0.0494308675394359,0.0037613097607229495,0.14713478965237112,0.13738384271142984,-6.627220498958413,0.00975094694094128,0.9337277950104159,0.00975094694094128,0-NightAdv
5,113.957109,22.52315,1121,0.0016661861844748994,6.310362203162094e-05,0.004959531684909586,0.002304893410865317,-53.52598678059789,0.002654638274044269,0.46474013219402105,0.0026546382740442686,0-NightAdv
6,113.92981,22.530638,1581,0.008344707145669924,0.0006704667748825468,0.02483866441569627,0.024489156119383005,-1.4071138868980395,0.00034950829631326397,0.9859288611310196,0.00034950829631326397,1-None
7,113.953239,22.518945,4533,0.004422707158299306,0.0002675143277188539,0.013164528963835184,0.009771103328463142,-25.777038014001562,0.0033934256353720417,0.7422296198599844,0.003393425635372041,0-NightAdv
8,113.931195,22.526954,1031,0.021374211612752363,0.0014416960448407658,0.06362198937978575,0.05265871604896074,-17.231893308743828,0.010963273330825009,0.8276810669125617,0.010963273330825009,0-NightAdv
9,113.929679,22.506525,5335,0.1099805733450582,0.007378603955061871,0.32736565895919895,0.26950744014162603,-17.673881555421193,0.057858218817572915,0.823261184445788,0.05785821881757291,0-NightAdv
10,113.92211,22.541586,4007,0.04401637091744103,0.002787898366268281,0.13101812285676787,0.10182947297944324,-22.278330082040906,0.029188649877324627,0.7772166991795909,0.029188649877324627,0-NightAdv
11,113.930124,22.507264,4941,0.11234110970635017,0.007381264512429616,0.33439197749808314,0.26960461841679817,-19.37467506428331,0.06478735908128497,0.8062532493571669,0.06478735908128497,0-NightAdv
12,113.952473,22.531496,4843,0.010939234544055425,0.0004957437367323572,0.03256147532335854,0.018107304073601206,-44.39040647334669,0.014454171249757335,0.5560959352665331,0.014454171249757333,0-NightAdv
13,113.935223,22.521598,7723,0.04651334943841338,0.002752777635936129,0.13845057200722327,0.1005466695947692,-27.377208965576934,0.037903902412454074,0.7262279103442307,0.037903902412454074,0-NightAdv
14,113.937297,22.539434,3584,0.008189464500816809,0.0005249965967922658,0.024376572709996023,0.01917578037068701,-21.335207377927834,0.005200792339309014,0.7866479262207217,0.005200792339309014,0-NightAdv
15,113.936653,22.539844,4858,0.009116997497144966,0.00037344120293704707,0.027137446210779705,0.013640138874499209,-49.73683681008647,0.013497307336280497,0.5026316318991353,0.013497307336280497,0-NightAdv
16,113.935174,22.532709,6172,0.007135765327336986,0.0005460334767593933,0.02124015585218661,0.0199441636181193,-6.101613580833925,0.00129599223406731,0.9389838641916608,0.00129599223406731,0-NightAdv
17,113.934844,22.541922,5302,0.01778654378139557,0.0008196601869332164,0.05294301937611091,0.029938524971899715,-43.45142131162875,0.023004494404211193,0.5654857868837125,0.023004494404211193,0-NightAdv
18,113.919313,22.522586,2725,0.04463479432318396,0.0034075217761875935,0.13285890782068732,0.12446154810858995,-6.320509365793408,0.008397359712097374,0.9367949063420659,0.008397359712097372,0-NightAdv
19,113.946107,22.526839,2515,0.016763571543085626,0.0009287873634123668,0.049898063610690276,0.03392445322633639,-32.012485512427105,0.015973610384353888,0.6798751448757289,0.015973610384353888,0-NightAdv
20,113.932012,22.524139,2807,0.0387546651893207,0.002361776017226567,0.11535624994098256,0.08626512717950582,-25.218505955559458,0.02909112276147674,0.7478149404444054,0.02909112276147674,0-NightAdv
21,113.954585,22.544935,6954,0.01379292641318455,0.0007506326212116275,0.04105570926659285,0.027417256361992697,-33.21938202562683,0.01363845290460015,0.6678061797437318,0.013638452904600154,0-NightAdv
22,113.955945,22.541872,2578,0.036696350358962786,0.0028569506702674557,0.10922951709816013,0.1043516451681175,-4.465708591990833,0.004877871930042632,0.9553429140800916,0.004877871930042633,1-None
23,113.951568,22.513775,1430,0.016082763152250577,0.0005136274091844753,0.04787158492711936,0.018760514736791117,-60.81075075046608,0.029111070190328246,0.3918924924953392,0.029111070190328242,0-NightAdv
24,113.943167,22.541014,2899,0.028060649973094546,0.0019532507454992384,0.08352468885977385,0.0713435240026795,-14.5839092888389,0.012181164857094348,0.854160907111611,0.012181164857094348,0-NightAdv
25,113.934599,22.509815,3391,0.07231860811994156,0.004136586708761395,0.21526191473760423,0.15109103315368408,-29.810606145607277,0.06417088158392015,0.7018939385439272,0.06417088158392013,0-NightAdv
26,113.94876,22.516912,5777,0.007688010961184745,0.0004862779829687766,0.02288395757401165,0.017761562374850257,-22.384219087080826,0.005122395199161394,0.7761578091291917,0.005122395199161395,0-NightAdv
27,113.918984,22.528081,7888,0.04648959343857618,0.003558597981470176,0.13837986044149483,0.12997968698689194,-6.070372833013787,0.008400173454602894,0.9392962716698622,0.008400173454602894,0-NightAdv
28,113.945794,22.522781,5567,0.018634254045471192,0.0010586953472975409,0.05546629435791079,0.03866941154149769,-30.283044884929243,0.016796882816413103,0.6971695511507076,0.016796882816413103,0-NightAdv
29,113.940267,22.520858,6125,0.031765856779425845,0.0018830682325695874,0.0945535226878097,0.06878007033074188,-27.258056203960617,0.025773452357067822,0.7274194379603938,0.025773452357067822,0-NightAdv
30,113.910596,22.525177,1610,0.014295923140705232,0.0009845285377964627,0.04255291782034811,0.03596042931479955,-15.49244762340631,0.006592488505548562,0.8450755237659369,0.006592488505548562,0-NightAdv
31,113.943953,22.505433,2855,0.08280025026632182,0.00631190803346066,0.24646133099686185,0.23054580336167174,-6.457616523783505,0.015915527635190108,0.935423834762165,0.01591552763519011,0-NightAdv
32,113.94845,22.537015,4549,0.03713323178833972,0.002695415301338996,0.11052992836776045,0.09845147976591069,-10.927762987108583,0.012078448601849756,0.8907223701289142,0.012078448601849756,0-NightAdv
33,113.936027,22.528199,3222,0.014918341621287483,0.0009801466687399858,0.044405594432652275,0.0358003792132303,-19.378673631929573,0.008605215219421973,0.8062132636807042,0.008605215219421973,0-NightAdv
34,113.918374,22.538354,2273,0.04579623749072209,0.003105748534084719,0.1363160329867098,0.11343911968205937,-16.782261633802698,0.02287691330465043,0.832177383661973,0.02287691330465043,0-NightAdv
35,113.925233,22.535207,7623,0.030925954506779797,0.0023792378151687634,0.09205348879470164,0.08690292865148254,-5.595181899847292,0.005150560143219102,0.9440481810015271,0.005150560143219102,0-NightAdv
36,113.925657,22.516953,5549,0.08811456633817952,0.0056434465791535176,0.26227980265842393,0.206129892644567,-21.40840028272513,0.05614991001385694,0.7859159971727487,0.05614991001385694,0-NightAdv
37,113.938237,22.528294,3308,0.01458428836385787,0.0009066448729964339,0.043411259147612354,0.03311568696828771,-23.716363868452557,0.010295572179324641,0.7628363613154744,0.010295572179324641,0-NightAdv
38,113.960374,22.535904,3150,0.0176169712737793,0.001102947053309026,0.05243827372868645,0.04028572867705469,-23.174952544220943,0.012152545051631762,0.7682504745577906,0.012152545051631762,0-NightAdv
39,113.928049,22.512219,7794,0.09864616970513383,0.0058633221962598415,0.2936279323440457,0.21416096669011642,-27.06383041270656,0.0794669656539293,0.7293616958729343,0.07946696565392929,0-NightAdv
40,113.920245,22.531962,2804,0.04152206081974288,0.003157963029110736,0.12359361647399375,0.1153462819282585,-6.672945400437107,0.008247334545735244,0.933270545995629,0.008247334545735244,0-NightAdv
41,113.937558,22.529191,4001,0.014707444737205673,0.000855471325425756,0.04377784359148078,0.031246545882421765,-28.624748687935874,0.012531297709059013,0.7137525131206413,0.012531297709059013,0-NightAdv
42,113.915605,22.528483,1634,0.026908755057785193,0.0019411565055160406,0.08009598480293198,0.07090177544452655,-11.478989091683985,0.009194209358405425,0.8852101090831601,0.009194209358405423,0-NightAdv
43,113.920887,22.535363,2152,0.044048090224772636,0.003307126733166286,0.13111253782143403,0.12079456568042761,-7.869554134524319,0.010317972141006423,0.9213044586547569,0.010317972141006423,0-NightAdv
44,113.916034,22.537072,1449,0.046386282108142336,0.003036785469906602,0.1380723462984351,0.11092020702538853,-19.665153813174758,0.027152139273046563,0.8033484618682525,0.027152139273046563,0-NightAdv
45,113.934175,22.530675,5994,0.007413180040576787,0.0007087655202036795,0.022065902142122687,0.025888038194501507,17.321458364861307,-0.0038221360523788203,1.173214583648613,0.0038221360523788207,2-Mild
46,113.932532,22.536866,4556,0.009319621245723837,0.0005101931567688513,0.027740571426050152,0.018635076837837335,-32.82374558320086,0.009105494588212817,0.6717625441679914,0.009105494588212817,0-NightAdv
47,113.933389,22.528056,1640,0.014193200043608009,0.0011274107358202152,0.04224715459918307,0.0411792777129133,-2.5276894891530155,0.0010678768862697752,0.9747231051084698,0.0010678768862697754,1-None
48,113.929428,22.530791,4336,0.010027299089988905,0.000815226615384511,0.029847029110097758,0.0297765864092592,-0.23601243721347726,7.044270083855775e-05,0.9976398756278653,7.044270083855775e-05,1-None
49,113.927695,22.535372,6517,0.020433160102855744,0.0013516236504601026,0.060820876980732234,0.049368773861413695,-18.82923050081391,0.01145210311931854,0.8117076949918609,0.01145210311931854,0-NightAdv
50,113.923913,22.523738,1444,0.045990745260466766,0.0035683909234855106,0.1368950003650246,0.13033737941083584,-4.790255989410246,0.00655762095418877,0.9520974401058976,0.00655762095418877,1-None
51,113.944202,22.509304,3242,0.014923211638698792,0.0009482745730129109,0.04442009041508359,0.03463623393809868,-22.025746425906952,0.00978385647698491,0.7797425357409304,0.00978385647698491,0-NightAdv
52,113.943806,22.502073,2500,0.052973280512596345,0.003743289182907117,0.15767905508028351,0.1367256315068989,-13.2886536913327,0.020953423573384616,0.867113463086673,0.020953423573384616,0-NightAdv
53,113.909399,22.518991,8174,0.04698220251257392,0.003023268468638458,0.13984614934337752,0.11042649135337858,-21.03715985612308,0.029419657989998946,0.7896284014387692,0.029419657989998946,0-NightAdv
54,113.936566,22.527584,5606,0.015584441895938385,0.0010026022125458388,0.0463882932740181,0.03662057991311363,-21.056418918467365,0.00976771336090447,0.7894358108153263,0.00976771336090447,0-NightAdv
55,113.925118,22.541016,6139,0.02414262271452427,0.0019163763775385779,0.07186237854158896,0.0699966680694375,-2.5962269966777116,0.0018657104721514634,0.9740377300332229,0.0018657104721514634,1-None
56,113.936429,22.529584,4215,0.012797060520454002,0.0008411637789648152,0.038091437629402154,0.030723955126110706,-19.34157112937268,0.007367482503291448,0.8065842887062732,0.007367482503291449,0-NightAdv
57,113.946034,22.517194,5680,0.008942243272033119,0.0007298407467202908,0.026617276781582832,0.026657822070081424,0.15232695978368024,-4.054528849859254e-05,1.0015232695978369,4.054528849859254e-05,1-None
58,113.942603,22.513997,1131,0.01942598170647789,0.0014691030226560427,0.05782293280394348,0.05365977051373472,-7.199846303757253,0.004163162290208765,0.9280015369624275,0.004163162290208765,0-NightAdv
59,113.962906,22.52795,5022,0.0074397113823924275,0.0006230857422705148,0.022144874727301877,0.022758538662706055,2.77113301818595,-0.0006136639354041781,1.0277113301818595,0.0006136639354041781,1-None
60,113.934102,22.533732,4579,0.00824525406779212,0.0006344778602141253,0.024542634658942408,0.023174641839333078,-5.573944438401544,0.0013679928196093302,0.9442605556159845,0.0013679928196093302,0-NightAdv
61,113.911981,22.531467,1971,0.03992102181412961,0.0029030299830342748,0.11882800039152842,0.10603471661400413,-10.76621986010998,0.012793283777524297,0.8923378013989002,0.012793283777524297,0-NightAdv
62,113.920562,22.510689,2634,0.12511959460969005,0.010777855405866529,0.372428123370476,0.39366691020988914,5.702788137265805,-0.02123878683941316,1.0570278813726581,0.02123878683941316,2-Mild
63,113.943036,22.522476,5619,0.018794120039048987,0.001131275780628453,0.05594214781767195,0.04132045053349629,-26.13717537594563,0.014621697284175658,0.7386282462405437,0.014621697284175658,0-NightAdv
64,113.947339,22.521867,4505,0.008388903029033806,0.0005953008133239661,0.024970216871195005,0.02174367933152265,-12.92154391896533,0.0032265375396723535,0.8707845608103467,0.0032265375396723535,0-NightAdv
65,113.930503,22.523001,2872,0.0518182649668846,0.0032400838305807495,0.1542410622263662,0.11834578794882204,-23.272190789806526,0.035895274277544145,0.7672780921019348,0.035895274277544145,0-NightAdv
66,113.914194,22.540901,5612,0.039105441409757295,0.00228524117560831,0.11640036241519348,0.08346965131824471,-28.290900830262704,0.03293071109694877,0.717090991697373,0.03293071109694877,0-NightAdv
67,113.929525,22.536047,2247,0.016713231754149724,0.0010771777420856515,0.049748223346399556,0.039344490856957286,-20.91277193358348,0.01040373248944227,0.7908722806641653,0.01040373248944227,0-NightAdv
68,113.933411,22.526352,3946,0.020151568959169145,0.0012738184318891728,0.05998269922345852,0.04652689680520907,-22.432805779748982,0.013455802418249452,0.7756719422025101,0.013455802418249452,0-NightAdv
69,113.937344,22.533373,3498,0.007481325523409171,0.0004700328917314945,0.02226874242758405,0.017168201763426795,-22.90448452912756,0.005100540664157254,0.7709551547087243,0.005100540664157254,0-NightAdv
70,113.947894,22.542281,4543,0.047373369600341525,0.003292915173428765,0.14101048834939842,0.1202754808903229,-14.70458524170055,0.020735007459075513,0.8529541475829945,0.020735007459075513,0-NightAdv
71,113.935357,22.53553,1968,0.007042717821713212,0.0004701420594287231,0.020963192775285123,0.017172189171723196,-18.08409455658581,0.0037910036035619273,0.8191590544341418,0.0037910036035619264,0-NightAdv
72,113.919179,22.517452,3341,0.08347297756116111,0.006870996766770322,0.24846375567493612,0.25096681718000285,1.0074151452260434,-0.0025030615050667393,1.0100741514522604,0.0025030615050667393,1-None
73,113.934654,22.515918,4046,0.06971834478481229,0.004748218130354306,0.20752203037183237,0.17343119665176776,-16.427573332326002,0.034090833720064606,0.8357242666767399,0.0340908337200646,0-NightAdv
74,113.929771,22.523903,3864,0.03775845802969688,0.0024886583857883964,0.11239096249656338,0.0908995732831954,-19.12199053729533,0.02149138921336799,0.8087800946270467,0.02149138921336799,0-NightAdv
75,113.923645,22.526237,6952,0.026706860881480526,0.002260451924769766,0.07949503121580492,0.08256421072579478,3.8608444616594575,-0.003069179509989861,1.0386084446165946,0.003069179509989861,1-None
76,113.94908,22.521307,6627,0.003203832817752598,0.0001880948376834965,0.009536455481897282,0.0068702641470758715,-27.957885819134244,0.0026661913348214102,0.7204211418086576,0.0026661913348214107,0-NightAdv
77,113.935153,22.531212,2421,0.007515038298817142,0.000643348826008661,0.02236909110372841,0.023498658590662996,5.049679853761761,-0.0011295674869345879,1.0504967985376177,0.0011295674869345879,2-Mild
78,113.933052,22.53122,1922,0.008594188247320037,0.0008075972598988642,0.025581264156318787,0.0294979201358842,15.310642803389237,-0.003916655979565413,1.1531064280338923,0.003916655979565413,2-Mild
79,113.936071,22.511357,7183,0.06615162868901266,0.004082960012388977,0.19690542482497383,0.14913228950100874,-24.261970114043272,0.0477731353239651,0.7573802988595673,0.04777313532396509,0-NightAdv
80,113.940731,22.527673,4502,0.019404854432800784,0.0012539177691897332,0.057760045844374566,0.04580001449875752,-20.706409025092334,0.011960031345617045,0.7929359097490767,0.011960031345617047,0-NightAdv
81,113.935071,22.505613,3988,0.20058308354224308,0.013971307308212175,0.5970510183999233,0.5103094421384596,-14.528335701348963,0.08674157626146362,0.8547166429865104,0.08674157626146363,0-NightAdv
82,113.929827,22.516451,4530,0.07730714663127958,0.005194115597637953,0.23011068436425292,0.18971783917996704,-17.553659142722015,0.040392845184285875,0.8244634085727799,0.04039284518428588,0-NightAdv
83,113.928262,22.536646,5077,0.016948763776185285,0.0010835094608307048,0.05044930257570809,0.03957576025711331,-21.55340463285316,0.010873542318594775,0.7844659536714684,0.010873542318594775,0-NightAdv
84,113.94925,22.545066,3508,0.07425932482885814,0.003656238496448486,0.22103860770204536,0.1335460588109091,-39.582473759097354,0.08749254889113625,0.6041752624090264,0.08749254889113624,0-NightAdv
85,113.929179,22.506992,5151,0.08923553679395027,0.006160401850211275,0.2656164576763592,0.22501195930907716,-15.286891001594737,0.040604498367282055,0.8471310899840526,0.040604498367282055,0-NightAdv
86,113.942742,22.535988,1674,0.014869652978625752,0.0007885143249500768,0.04426066893259347,0.02880090577113995,-34.92889631875622,0.015459763161453522,0.6507110368124377,0.015459763161453519,0-NightAdv
87,113.922723,22.51294,2608,0.11980870719268821,0.010416090425143871,0.3566198573645319,0.38045325157185333,6.683137159958896,-0.023833394207321446,1.066831371599589,0.023833394207321442,2-Mild
88,113.915843,22.511121,3117,0.10050113091860066,0.008370297569096019,0.29914936746227433,0.3057295776829409,2.199640359091316,-0.006580210220666571,1.0219964035909133,0.006580210220666571,1-None
89,113.954302,22.517191,2748,0.007652014138057721,0.00046748028380715393,0.02277681025367132,0.017074966399181192,-25.033548556567826,0.0057018438544901295,0.7496645144343217,0.0057018438544901295,0-NightAdv
90,113.931979,22.528964,4970,0.010265039010399376,0.0009433347415335414,0.030554680319206304,0.034455803961799085,12.767679458065157,-0.0039011236425927805,1.1276767945806516,0.0039011236425927805,2-Mild
91,113.926728,22.521339,3845,0.06084608668593448,0.004464021213637765,0.18111306985584566,0.16305075287312135,-9.972950597712664,0.018062316982724314,0.9002704940228734,0.018062316982724317,0-NightAdv
92,113.946542,22.521932,5350,0.013519207105985183,0.0008364377559026733,0.04024096263774921,0.030551334616149013,-24.079016470919512,0.0096896280216002,0.7592098352908049,0.0096896280216002,0-NightAdv
93,113.93518,22.544173,6703,0.01878477195649035,0.0007365767623741589,0.0559143225289529,0.026903858630206393,-51.88377965900355,0.029010463898746505,0.48116220340996446,0.029010463898746505,0-NightAdv
95,113.933449,22.526941,3197,0.016796309501178882,0.0012099415267896817,0.0499955106679133,0.04419375881835136,-11.604545632305058,0.0058017518495619425,0.8839545436769494,0.0058017518495619425,0-NightAdv
96,113.929537,22.547233,4379,0.021554258768039503,0.0009597404135457107,0.06415791362387364,0.03505502987156887,-45.36133129721253,0.029102883752304777,0.5463866870278747,0.029102883752304777,0-NightAdv
97,113.933931,22.529824,2911,0.006547869264937908,0.0006258261501996629,0.01949023788019196,0.022858633522170883,17.28247578446562,-0.003368395641978921,1.1728247578446562,0.003368395641978921,2-Mild
98,113.934589,22.527362,2062,0.018605921045184572,0.0011903609402682113,0.05538195899733743,0.04347856746480908,-21.493265583293326,0.011903391532528347,0.7850673441670667,0.011903391532528347,0-NightAdv
99,113.946851,22.517873,7947,0.006992394064512065,0.00047635084051451466,0.02081340023068937,0.01739896820838412,-16.404969800516632,0.00341443202230525,0.8359503019948337,0.00341443202230525,0-NightAdv
100,113.921203,22.512695,1543,0.1164577172449024,0.010297119302626776,0.3466453773354019,0.3761077679443764,8.499288476149996,-0.029462390608974487,1.0849928847615,0.029462390608974483,2-Mild
101,113.949807,22.518685,1119,0.005848567011585455,0.0003078175675847673,0.017408710788474314,0.011243200634651352,-35.4162363240874,0.006165510153822962,0.645837636759126,0.006165510153822962,0-NightAdv
103,113.942448,22.529059,2319,0.014581166373388408,0.0008586200016307537,0.04340196630219234,0.03136155295815208,-27.741631013229163,0.012040413344040261,0.7225836898677084,0.012040413344040261,0-NightAdv
104,113.938602,22.53472,5331,0.009507712969767617,0.0004814008454629752,0.028300440949490226,0.017583422329333173,-37.86873370377678,0.010717018620157052,0.6213126629622321,0.01071701862015705,0-NightAdv
105,113.923467,22.535811,4745,0.03559232946591872,0.00267287030576873,0.10594331376093835,0.09762801179268002,-7.848821858660996,0.008315301968258332,0.9215117814133901,0.008315301968258332,0-NightAdv
106,113.933694,22.527844,6412,0.014261559285389792,0.001008463671683272,0.042450631154643766,0.03683467283058762,-13.229387105218118,0.005615958324056147,0.8677061289478188,0.005615958324056147,0-NightAdv
107,113.928794,22.53318,4621,0.01080237307039528,0.0007720853128161112,0.032154096591386384,0.028200827350987955,-12.294760728738535,0.003953269240398429,0.8770523927126146,0.003953269240398429,0-NightAdv
108,113.935191,22.528852,7119,0.013789161188583244,0.0009430379386290361,0.04104450178516912,0.03444496307760107,-16.078983592274234,0.006599538707568048,0.8392101640772577,0.006599538707568048,0-NightAdv
109,113.925483,22.529554,4339,0.021173021209135938,0.00177750420960466,0.06302313062634465,0.06492428815655268,3.0166028112435868,-0.0019011575302080308,1.0301660281124358,0.0019011575302080308,1-None
110,113.932405,22.520835,3834,0.05661761299680292,0.0036807084382492073,0.16852669179350227,0.1344398364706523,-20.226383702242842,0.03408685532284997,0.7977361629775716,0.03408685532284997,0-NightAdv
111,113.927336,22.526982,3472,0.020833023811889628,0.0017003092438960955,0.06201110215069066,0.06210470091123598,0.15093871468026954,-9.359876054532146e-05,1.0015093871468026,9.359876054532146e-05,1-None
112,113.917603,22.528936,703,0.035772938629213186,0.0027973321070309887,0.10648091086520567,0.10217404538628355,-4.044730124795969,0.004306865478922117,0.9595526987520403,0.004306865478922117,1-None
113,113.918644,22.529622,5555,0.04408752844276477,0.003429117407439969,0.1312299287190125,0.12525034004437036,-4.556573895155851,0.005979588674642156,0.9544342610484415,0.005979588674642156,1-None
114,113.903961,22.528008,1843,0.018825004370261637,0.000974210141695392,0.05603407741152142,0.035583544400457565,-36.496599847397384,0.020450533011063858,0.6350340015260262,0.020450533011063858,0-NightAdv
115,113.908472,22.528166,2792,0.014682459717323723,0.0010349044109803,0.04370347375279934,0.037800434918754115,-13.507024332744532,0.005903038834045228,0.8649297566725547,0.005903038834045226,0-NightAdv
116,113.924562,22.523573,2197,0.05598254378283813,0.004264972529098256,0.1666363592975804,0.15578039363436597,-6.514764070083746,0.010855965663214423,0.9348523592991625,0.010855965663214425,0-NightAdv
117,113.925715,22.5299,4044,0.01568133724240083,0.0013769767396953916,0.046676709745945705,0.05029480895166914,7.7514015563997685,-0.003618099205723438,1.0775140155639977,0.003618099205723438,2-Mild
118,113.917992,22.529927,2094,0.04170407282660072,0.0032441697874177164,0.12413538925032364,0.1184950296989372,-4.543716006732327,0.005640359551386434,0.9545628399326768,0.005640359551386435,1-None
119,113.927383,22.529275,2072,0.009435828131732738,0.0007913142598821333,0.028086470184865903,0.02890317488609685,2.9078225061938148,-0.0008167047012309463,1.0290782250619381,0.0008167047012309463,1-None
120,113.915219,22.527597,1369,0.0398100599277676,0.002893602393760317,0.11849771377868919,0.1056903688935674,-10.808094499646867,0.012807344885121794,0.8919190550035313,0.012807344885121794,0-NightAdv
121,113.918471,22.533855,3992,0.03531220142582278,0.0028193469460567225,0.10510949104434605,0.10297814910930356,-2.0277349969692806,0.0021313419350424967,0.9797226500303072,0.0021313419350424967,1-None
122,113.917272,22.541312,4088,0.043170142905235784,0.00263455266226558,0.12849925991198077,0.09622843945139602,-25.113623598057742,0.032270820460584757,0.7488637640194226,0.032270820460584757,0-NightAdv
123,113.91799,22.529233,1937,0.04153696254945079,0.003198227310982264,0.12363797262178503,0.11681695627294833,-5.51692672096989,0.006821016348836695,0.944830732790301,0.006821016348836695,0-NightAdv
124,113.918467,22.529376,1184,0.04286505988960836,0.0033096020214446937,0.12759115678603342,0.12088497690341629,-5.255991129434769,0.006706179882617125,0.9474400887056523,0.006706179882617125,0-NightAdv
125,113.922229,22.532361,2983,0.025523752931285195,0.00216184629690181,0.07597341915327821,0.07896258763935446,3.934492509867865,-0.002989168486076249,1.0393449250986786,0.002989168486076249,1-None
126,113.90782,22.514299,1307,0.1387923305732089,0.0074369410769969235,0.41312607649379096,0.2716382345972846,-34.24810244304026,0.14148784189650637,0.6575189755695975,0.1414878418965064,0-NightAdv
127,113.925228,22.547999,1845,0.07723509407141838,0.005039759424200798,0.22989621436267677,0.18407989771753555,-19.929130530554488,0.045816316645141214,0.800708694694455,0.04581631664514121,0-NightAdv
128,113.92431,22.530253,4034,0.03372204630442385,0.002752824490028257,0.10037627168267871,0.100548380965444,0.1714641118663773,-0.00017210928276528703,1.0017146411186637,0.00017210928276528703,1-None
129,113.901382,22.525735,2795,0.038980159444368404,0.0036261228709388383,0.11602745098267565,0.13244606954616467,14.150632823900027,-0.016418618563489015,1.1415063282390003,0.016418618563489015,2-Mild
130,113.917432,22.52862,3871,0.03476044618740979,0.002778292376948517,0.10346714902235499,0.10147860910229729,-1.921904622720447,0.001988539920057694,0.9807809537727955,0.001988539920057694,1-None
131,113.932845,22.52908,1909,0.009663315673611813,0.0008354751657500496,0.02876360439854745,0.030516175498039522,6.093016282690136,-0.0017525710994920722,1.0609301628269014,0.0017525710994920724,2-Mild
132,113.921497,22.530023,3903,0.04096259278328964,0.0032867821475096406,0.12192831671377612,0.12005146885148031,-1.5393043329726777,0.0018768478622958051,0.9846069566702732,0.0018768478622958054,1-None
133,113.91247,22.547632,5109,0.05482421070125802,0.0013905541514599576,0.1631884915422815,0.0507907311492424,-68.87603367785115,0.11239776039303909,0.31123966322148844,0.11239776039303909,0-NightAdv
134,113.934308,22.526303,2690,0.020402470750468527,0.0012414172443309536,0.06072952775639467,0.04534342616909046,-25.335454029912302,0.015386101587304205,0.7466454597008769,0.015386101587304205,0-NightAdv
135,113.915294,22.517919,3634,0.08641335320674162,0.00774094961080781,0.25721601056437926,0.2827423082442207,9.924070287783424,-0.025526297679841436,1.0992407028778342,0.025526297679841433,2-Mild
