community_id,lng,lat,population,community_type,area_m2,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level
320,113.937482,22.545767,3708,commodity_housing,47060.45,0.0247131348895069,0.000910945797026758,0.08479211584089497,0.03835295139343182,-54.76825762268063,0.04643916444746315,0.45231742377319367,0.04643916444746314,0-NightAdv
322,113.961346,22.547364,9906,commodity_housing,125705.68,0.02248799333383151,0.0015768753946217213,0.0771575336078118,0.06639014698878844,-13.955068436678516,0.010767386619023364,0.8604493156332148,0.010767386619023362,0-NightAdv
323,113.916815,22.544855,3484,commodity_housing,44219.08,0.031017807808509844,0.0014390868829533524,0.10642379303916229,0.06058892796144488,-43.06824984226121,0.045834865077717404,0.5693175015773879,0.04583486507771741,0-NightAdv
325,113.940172,22.537807,6114,high_end,110882.39,0.00891989543509636,0.0005029346391151205,0.030604648515979996,0.021174726126420452,-30.81205910479834,0.009429922389559545,0.6918794089520166,0.009429922389559545,0-NightAdv
328,113.938018,22.541959,4977,commodity_housing,63158.29,0.017310513701974888,0.000727064601829005,0.05939331815432587,0.030611122445316684,-48.46032618386864,0.028782195709009188,0.5153967381613136,0.028782195709009185,0-NightAdv
329,113.932656,22.544369,2909,high_end,52777.84,0.008349245658721709,0.00032995629780434955,0.028646717959647176,0.013891932860276662,-51.506022854536596,0.014754785099370515,0.484939771454634,0.014754785099370513,0-NightAdv
331,113.933736,22.542088,8028,commodity_housing,101885.35,0.01641174468065969,0.000803295586807827,0.056309592544026066,0.033820625437820544,-39.93807465153004,0.022488967106205522,0.6006192534846996,0.022488967106205526,0-NightAdv
332,113.934794,22.534271,6625,commodity_housing,84082.38,0.0032640302372900017,0.00024074502845006118,0.011199066052360302,0.01013592949711402,-9.493082282716038,0.0010631365552462822,0.9050691771728396,0.0010631365552462824,0-NightAdv
333,113.938,22.545061,5544,high_end,100510.3,0.02188729340436787,0.0007842015615461329,0.07509649933464378,0.03301672225811775,-56.03427250185236,0.042079777076526034,0.4396572749814765,0.042079777076526034,0-NightAdv
334,113.955406,22.546689,6622,commodity_housing,84030.51,0.019953206865613332,0.0014571026199572386,0.06846054276443858,0.061347432680257045,-10.390087190305476,0.007113110084181536,0.8960991280969453,0.007113110084181536,0-NightAdv
336,113.953784,22.526239,6509,commodity_housing,82606.2,0.007060972223515704,0.00031625898749827367,0.024226581427348466,0.013315244018740407,-45.03870032728045,0.010911337408608059,0.5496129967271954,0.010911337408608059,0-NightAdv
337,113.927949,22.526532,2642,commodity_housing,33540.49,0.0126457423326253,0.0010097383697554238,0.04338823275785019,0.042512350067053783,-2.0187102242322488,0.0008758826907964076,0.9798128977576775,0.0008758826907964076,1-None
338,113.94703,22.539362,5671,high_end,102807.81,0.031020895361166555,0.002170106017348482,0.10643438660099502,0.09136654548889198,-14.156929534991264,0.015067841112103048,0.8584307046500874,0.01506784111210305,0-NightAdv
339,113.946376,22.521775,8197,commodity_housing,104014.03,0.012193741163685991,0.0007744397289453645,0.04183739205519231,0.03260572624444703,-22.06558620711056,0.009231665810745283,0.7793441379288945,0.009231665810745283,0-NightAdv
341,113.940871,22.532998,4959,high_end,89931.81,0.01503372036803773,0.000831669599568034,0.051581515848380985,0.03501523782395889,-32.11669481198868,0.016566278024422093,0.6788330518801132,0.016566278024422093,0-NightAdv
342,113.94197,22.537178,4265,commodity_housing,54131.85,0.01386505502694904,0.000709894113583886,0.04757176122097813,0.029888204678731725,-37.172381447269885,0.017683556542246404,0.6282761855273011,0.017683556542246404,0-NightAdv
343,113.944201,22.546115,4823,commodity_housing,61228.39,0.03376291882753083,0.0016386620965142687,0.11584241890599942,0.06899151183637851,-40.443653984503015,0.0468509070696209,0.5955634601549699,0.0468509070696209,0-NightAdv
344,113.924424,22.522299,9985,commodity_housing,126701.34,0.047882168523531714,0.0037355346332714184,0.16428633592270112,0.15727475628731785,-4.267901889711816,0.007011579635383264,0.9573209811028819,0.007011579635383264,1-None
345,113.93078,22.542483,10196,commodity_housing,129374.02,0.019156483374800165,0.0010314101847006653,0.0657269409438587,0.04342478422934443,-33.931530045744665,0.022302156714514264,0.6606846995425534,0.022302156714514267,0-NightAdv
346,113.930444,22.536725,3187,high_end,57814.03,0.011657596929459058,0.0007259432823997923,0.03999785189894526,0.030563912271335453,-23.58611570302499,0.009433939627609807,0.7641388429697501,0.009433939627609807,0-NightAdv
347,113.932185,22.544886,7339,high_end,133051.71,0.009433025738388522,0.00038449593570174514,0.032365226617979366,0.016188179341814293,-49.982802429007194,0.016177047276165073,0.5001719757099281,0.016177047276165073,0-NightAdv
348,113.92607,22.548128,2431,high_end,44106.16,0.048094128414917024,0.0031832145004409714,0.16501358188903936,0.13402078521988484,-18.781967104983586,0.030992796669154526,0.8121803289501641,0.030992796669154526,0-NightAdv
349,113.940183,22.536368,3126,high_end,56683.36,0.011654486581001527,0.0005949891710074675,0.03998718012347462,0.025050437501055175,-37.35382834272621,0.014936742622419442,0.626461716572738,0.014936742622419443,0-NightAdv
351,113.931043,22.525118,10596,commodity_housing,134463.24,0.01675308368082338,0.0010962077730927112,0.057480745300335576,0.04615291444974078,-19.707174622401183,0.011327830850594793,0.8029282537759882,0.011327830850594793,0-NightAdv
352,113.93523,22.542834,3714,commodity_housing,47141.04,0.013336716621638788,0.0006625687488948139,0.045759003290162886,0.027895695994328517,-39.03779805377571,0.01786330729583437,0.6096220194622429,0.01786330729583437,0-NightAdv
353,113.942859,22.541264,6849,commodity_housing,86910.6,0.024341532221341635,0.0016943635446544424,0.0835171267864212,0.07133667324997367,-14.584378085223971,0.012180453536447533,0.8541562191477603,0.012180453536447533,0-NightAdv
354,113.95414,22.530139,9482,commodity_housing,120316.6,0.008971372210030462,0.0003750632122875625,0.030781268142864374,0.015791039595637706,-48.699190941883465,0.014990228547226668,0.5130080905811654,0.014990228547226668,0-NightAdv
356,113.942978,22.541467,7463,high_end,135282.05,0.027130624448653832,0.001828189577863619,0.09308665458152136,0.07697106265448023,-17.312462242294657,0.016115591927041137,0.8268753775770534,0.016115591927041137,0-NightAdv
359,113.944521,22.545343,6979,high_end,126539.36,0.03593409141491818,0.0019944443347291573,0.12329183066065669,0.08397077726955685,-31.89266732467091,0.03932105339109984,0.6810733267532909,0.03932105339109984,0-NightAdv
360,113.939814,22.527583,9473,commodity_housing,120209.64,0.014513796724407486,0.0008558569214996634,0.04979762942457345,0.03603358072142749,-27.639967729776842,0.013764048703145959,0.7236003227022316,0.013764048703145959,0-NightAdv
361,113.929151,22.528623,10784,commodity_housing,136849.14,0.017105472391476848,0.0013716634119920435,0.05868981021696173,0.057750241935343616,-1.6009052987984809,0.0009395682816181125,0.9839909470120152,0.0009395682816181125,1-None
362,113.922887,22.523021,8344,commodity_housing,105886.96,0.041919850338192524,0.0034897896800637415,0.14382929651786977,0.14692831824861383,2.1546526373776875,-0.003099021730744056,1.0215465263737769,0.0030990217307440555,1-None
365,113.937925,22.538249,5595,high_end,101436.39,0.0068727151417427084,0.000420336312283454,0.023580661095632786,0.017697143130271393,-24.950606522439863,0.005883517965361393,0.7504939347756013,0.005883517965361394,0-NightAdv
366,113.961472,22.542529,6604,high_end,119740.63,0.03643374353189518,0.003843550836588489,0.12500616436911918,0.16182249140947788,29.451609227563498,-0.0368163270403587,1.294516092275635,0.0368163270403587,3-Moderate
369,113.960974,22.528981,6769,commodity_housing,85899.09,0.004391652678166939,0.00035277431395174755,0.015068000247035342,0.014852624777459954,-1.4293566899679544,0.00021537546957538754,0.9857064331003205,0.00021537546957538754,1-None
370,113.963959,22.538536,6203,commodity_housing,78721.42,0.02082987100833348,0.0020891927801264198,0.07146842532872821,0.0879599087116087,23.075201820980094,-0.016491483382880492,1.2307520182098008,0.016491483382880492,3-Moderate
380,113.939581,22.548559,1158,urban_village,8179.2,0.07809966564001815,0.0023232082397056358,0.2679642192579687,0.09781250759932239,-63.49792227104827,0.17015171165864632,0.3650207772895174,0.17015171165864632,0-NightAdv
388,113.933131,22.545235,4270,affordable_housing,41704.44,0.02145154706862746,0.0008714098829544141,0.0736014298526642,0.036688396822061466,-50.15260315525863,0.036913033030602733,0.4984739684474137,0.036913033030602733,0-NightAdv
396,113.920687,22.546622,5952,affordable_housing,58109.14,0.053663660077350676,0.0033877301929242406,0.18412294927654643,0.14263137482752805,-22.534710970059166,0.04149157444901838,0.7746528902994083,0.04149157444901839,0-NightAdv
428,113.946016,22.548932,1761,commodity_housing,22360.64,0.13770226546015207,0.007349661442374754,0.47246399522581395,0.30943795885288994,-34.50549417951008,0.163026036372924,0.6549450582048992,0.16302603637292404,0-NightAdv
441,113.968296,22.542509,3168,commodity_housing,40215.4,0.03499932486865495,0.0037378907416884296,0.12008459557577887,0.15737395396943046,31.05257440794752,-0.03728935839365159,1.3105257440794753,0.03728935839365159,3-Moderate
442,113.939617,22.532222,8041,high_end,145782.51,0.010338246136232606,0.0005727887015500825,0.03547108725357711,0.024115745745750396,-32.0129502280243,0.011355341507826713,0.6798704977197569,0.011355341507826713,0-NightAdv
443,113.968104,22.537731,10404,high_end,188617.53,0.048945422596898325,0.005111273491640755,0.16793441873211779,0.21519658405940942,28.14322738847379,-0.04726216532729163,1.281432273884738,0.04726216532729163,3-Moderate
444,113.962507,22.530537,11113,commodity_housing,141020.05,0.014828982812041163,0.0009819355104728896,0.05087905010930498,0.041341784579906435,-18.74497560176409,0.009537265529398542,0.8125502439823591,0.009537265529398544,0-NightAdv
445,113.947226,22.516022,7725,commodity_housing,98040.58,0.007350808188011788,0.0005479355115820666,0.02522102445476237,0.023069368244557485,-8.531200681654305,0.0021516562102048865,0.914687993183457,0.0021516562102048865,0-NightAdv
446,113.963355,22.511592,13891,commodity_housing,176255.09,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
447,113.970102,22.527575,10480,commodity_housing,132991.27,0.007114413652085284,0.0004452613023642642,0.024409941888181737,0.018746543584361203,-23.20119535623521,0.005663398303820535,0.7679880464376478,0.005663398303820535,0-NightAdv
448,113.963793,22.525016,6110,high_end,110778.65,0.0061040042422448385,0.0004220312232895994,0.020943172006134173,0.017768502852932234,-15.158492477988009,0.0031746691532019387,0.8484150752201199,0.0031746691532019387,0-NightAdv
449,113.951574,22.525614,4457,commodity_housing,56549.46,0.009201076302583636,0.000430029408077152,0.03156939543274399,0.01810524516339012,-42.649376349439876,0.013464150269353867,0.5735062365056012,0.013464150269353867,0-NightAdv
450,113.958211,22.527828,3514,high_end,63714.79,0.0006297136632662829,3.681373851456894e-05,0.002160581978814035,0.0015499446053410992,-28.262633839430645,0.0006106373734729358,0.7173736616056935,0.0006106373734729357,0-NightAdv
451,113.9669,22.52143,10935,high_end,198213.69,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
452,113.960905,22.530019,6125,high_end,111056.57,0.013067663471610294,0.0007842133264361179,0.044835867234515804,0.03301721758753824,-26.359810517681392,0.011818649646977562,0.7364018948231861,0.011818649646977562,0-NightAdv
453,113.943896,22.51993,10621,commodity_housing,134768.22,0.017043609433677654,0.001104940035186593,0.058477555029288364,0.046520563133926454,-20.447147438659627,0.01195699189536191,0.7955285256134037,0.01195699189536191,0-NightAdv
454,113.956804,22.525929,13292,commodity_housing,168655.31,0.00416414476901609,0.00018274585697688567,0.014287408182382735,0.007694028550174718,-46.148185507418106,0.006593379632208018,0.538518144925819,0.0065933796322080185,0-NightAdv
455,113.960554,22.51477,9237,high_end,167441.36,0.0006136134683609113,2.736760522986927e-05,0.0021053413305684374,0.001152240272211251,-45.270619282425386,0.0009531010583571863,0.547293807175746,0.0009531010583571863,0-NightAdv
456,113.952417,22.527167,4658,high_end,84455.23,0.00922028988164936,0.00043002940807715205,0.031635318272122445,0.018105245163390123,-42.7688856876627,0.013530073108732322,0.572311143123373,0.013530073108732322,0-NightAdv
457,113.967371,22.526544,2572,high_end,46652.63,0.002776852160793481,0.00038713913143990247,0.009527531458221179,0.016299464072475272,71.07751513547282,-0.006771932614254093,1.7107751513547282,0.0067719326142540925,4-Severe
458,113.953642,22.539473,9354,high_end,169587.91,0.030309506122824778,0.0023266204942754562,0.10399357126230427,0.09795617150785074,-5.805550940476232,0.006037399754453526,0.9419444905952377,0.006037399754453526,0-NightAdv
459,113.952101,22.52078,10516,high_end,190652.3,0.00448156930050272,0.00025040774594944665,0.015376509090255988,0.010542752532899439,-31.435981528601154,0.00483375655735655,0.6856401847139885,0.00483375655735655,0-NightAdv
460,113.974462,22.525412,11673,commodity_housing,148106.06,0.006604985519977224,0.000833795468989649,0.022662066137758105,0.03510474190516998,54.90530162508297,-0.012442675767411877,1.5490530162508296,0.012442675767411879,4-Severe
461,113.942074,22.53779,9406,high_end,170523.1,0.011980684584758065,0.0006516995044306826,0.04110638329398525,0.027438075347768896,-33.25105944851227,0.013668307946216353,0.6674894055148772,0.013668307946216351,0-NightAdv
462,113.967259,22.53174,3211,high_end,58262.4,0.021392091506259054,0.0013509138687477593,0.07339743457022563,0.056876637571525945,-22.508684527512766,0.016520796998699683,0.7749131547248723,0.016520796998699683,0-NightAdv
463,113.97028,22.528014,5868,high_end,106393.67,0.007114413652085284,0.0004452613023642642,0.024409941888181737,0.018746543584361203,-23.20119535623521,0.005663398303820535,0.7679880464376478,0.005663398303820535,0-NightAdv
464,113.96022,22.532757,4553,commodity_housing,57793.4,0.01487702037328113,0.0008527564972127178,0.05104386960612659,0.035903045598081676,-29.6623749822988,0.015140824008044916,0.703376250177012,0.015140824008044916,0-NightAdv
465,113.957657,22.52732,4394,commodity_housing,55775.08,0.0004414502285809602,6.127038006016752e-06,0.0015146398499091107,0.00025796264892758195,-82.96871372141294,0.0012566772009815286,0.17031286278587057,0.0012566772009815286,0-NightAdv
466,113.944672,22.52546,5321,commodity_housing,67533.77,0.014526054269116908,0.0008522479860031642,0.04983968573007953,0.035881636085280055,-28.00589417917504,0.013958049644799478,0.7199410582082496,0.013958049644799478,0-NightAdv
467,113.949502,22.536875,4986,high_end,90401.66,0.032902967589613426,0.0023733084188135717,0.11289187923108451,0.09992184246908133,-11.488901460710132,0.012970036762003187,0.8851109853928987,0.012970036762003185,0-NightAdv
468,113.956632,22.531656,5056,high_end,91695.95,0.009054836192662761,0.0004173074091966877,0.03106763762676604,0.017569619216948208,-43.44719921088798,0.013498018409817833,0.5655280078911202,0.013498018409817831,0-NightAdv
469,113.945229,22.518306,2297,high_end,41678.98,0.0147209651256047,0.0009180865573167471,0.05050843552632566,0.038653594124544895,-23.47101286794335,0.011854841401780766,0.7652898713205665,0.011854841401780766,0-NightAdv
470,113.952956,22.523385,3314,commodity_housing,42065.16,0.0032061442099838165,0.0003935755380776695,0.011000455930461147,0.01657045186530812,50.63422798161672,-0.005569995934846974,1.5063422798161672,0.0055699959348469745,4-Severe
471,113.957629,22.527692,7983,commodity_housing,101314.46,0.00048707133032279337,2.2117581559612657e-05,0.0016711683421857114,0.0009312019806938865,-44.27838553499805,0.0007399663614918249,0.5572161446500195,0.0007399663614918248,0-NightAdv
472,113.965083,22.513068,4010,commodity_housing,50897.44,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
473,113.957726,22.528098,5870,high_end,106419.99,0.0007071536763291107,3.681373851456894e-05,0.002426282894044006,0.0015499446053410992,-36.118553646572934,0.0008763382887029068,0.6388144635342706,0.0008763382887029067,0-NightAdv
474,113.964987,22.513056,6826,high_end,123744.22,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
475,113.954948,22.529168,2657,high_end,48184.03,0.008971372210030462,0.0003750632122875625,0.030781268142864374,0.015791039595637706,-48.699190941883465,0.014990228547226668,0.5130080905811654,0.014990228547226668,0-NightAdv
476,113.945567,22.539273,9528,commodity_housing,120911.48,0.03130473632150231,0.0020355632242580433,0.10740826044163833,0.08570197881480854,-20.20913618522309,0.02170628162682979,0.7979086381477691,0.02170628162682979,0-NightAdv
477,113.941929,22.520923,4386,commodity_housing,55681.23,0.016527554796766555,0.0010799660378213224,0.05670694337889123,0.04546909935839099,-19.817403920740063,0.011237844020500237,0.8018259607925994,0.011237844020500239,0-NightAdv
478,113.957444,22.527278,6216,high_end,112684.54,0.005999693972580997,0.00023372239506250594,0.02058527777263137,0.009840260185234111,-52.19758366186839,0.01074501758739726,0.478024163381316,0.010745017587397258,0-NightAdv
479,113.965412,22.535254,10397,high_end,188488.28,0.03452473130962516,0.0025027428857006214,0.1184562391485381,0.10537133664684299,-11.046191062411925,0.013084902501695111,0.8895380893758807,0.013084902501695113,0-NightAdv
480,113.958535,22.528971,9326,commodity_housing,118343.05,0.0031645565456237977,7.189987744592123e-05,0.010857766382181125,0.003027153222373473,-72.11992673427392,0.007830613159807652,0.27880073265726074,0.007830613159807652,0-NightAdv
481,113.958871,22.529765,4989,high_end,90458.2,0.0032031350076673847,7.189987744592123e-05,0.01099013119292605,0.003027153222373473,-72.45571350120058,0.007962977970552577,0.27544286498799414,0.007962977970552575,0-NightAdv
482,113.964879,22.542391,4568,commodity_housing,57978.32,0.026844175646364973,0.003697132362213271,0.09210383309267514,0.15565793074171708,69.00266309773842,-0.06355409764904194,1.6900266309773841,0.06355409764904194,4-Severe
483,113.949003,22.518687,6530,high_end,118379.28,0.006953212340456719,0.00047840127901025076,0.023856851381840627,0.02014181421147367,-15.572202345171046,0.0037150371703669575,0.8442779765482895,0.003715037170366957,0-NightAdv
484,113.961874,22.528407,10445,commodity_housing,132537.56,0.00617215379152892,0.0004701239849830158,0.021176996832617607,0.019793320748380867,-6.533863584025991,0.0013836760842367395,0.9346613641597401,0.0013836760842367392,0-NightAdv
485,113.970881,22.533064,8230,commodity_housing,104438.32,0.02256807253858061,0.00138162014584129,0.07743228973389177,0.05816944374801335,-24.877019718877253,0.01926284598587842,0.7512298028112275,0.01926284598587842,0-NightAdv
486,113.954425,22.520933,5153,commodity_housing,65397.88,0.0017334440536738173,7.491510408719109e-05,0.005947541243147951,0.0031541013253124743,-46.96797892833018,0.002793439917835477,0.5303202107166981,0.002793439917835477,0-NightAdv
487,113.96216,22.527778,5898,high_end,106942.33,0.005838532753599172,0.0004303059440177749,0.02003232482635142,0.018116887974108237,-9.561730197802754,0.0019154368522431818,0.9043826980219725,0.0019154368522431816,0-NightAdv
488,113.947105,22.529955,4059,high_end,73617.15,0.01688767376395604,0.0009587912300769915,0.057942531227982735,0.04036735617378496,-30.332080221082975,0.017575175054197777,0.6966791977891703,0.017575175054197777,0-NightAdv
489,113.960128,22.516925,13192,commodity_housing,167398.98,0.0017542480614182309,5.174401548370029e-05,0.006018920930205306,0.0021785442308693667,-63.80506977693331,0.003840376699335939,0.36194930223066685,0.0038403766993359385,0-NightAdv
490,113.961501,22.531881,7494,high_end,135887.89,0.013067663471610294,0.0007842133264361179,0.044835867234515804,0.03301721758753824,-26.359810517681392,0.011818649646977562,0.7364018948231861,0.011818649646977562,0-NightAdv
491,113.952289,22.528135,15024,commodity_housing,190635.88,0.00831502606758949,0.0004174517409828446,0.028529308673116587,0.017575695923155173,-38.394245284615316,0.010953612749961414,0.6160575471538469,0.010953612749961414,0-NightAdv
492,113.950248,22.520181,6809,high_end,123420.32,0.007289765158924528,0.0003675481811483268,0.025011582487290906,0.015474639185268651,-38.1301075486457,0.009536943302022255,0.618698924513543,0.009536943302022255,0-NightAdv
493,113.96545,22.519184,7604,high_end,137863.43,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
494,113.959852,22.531114,8004,commodity_housing,101557.21,0.011844897515612986,0.0005771019551689361,0.04064049044194025,0.02429734382428742,-40.21395027454442,0.01634314661765283,0.5978604972545558,0.01634314661765283,0-NightAdv
495,113.973163,22.534832,9371,high_end,169898.58,0.071836869372905,0.0071079438163751665,0.24647622313998294,0.2992610807212204,21.415801049198553,-0.05278485758123744,1.2141580104919856,0.05278485758123743,3-Moderate
496,113.963615,22.51021,5091,commodity_housing,64605.39,0.0073687516654420545,0.0016140771921664156,0.02528258950604616,0.06795642978809098,168.78745854667955,-0.04267384028204482,2.6878745854667954,0.042673840282044816,4-Severe
497,113.950942,22.516397,2640,high_end,47875.35,0.006343590823057951,0.0003424839065606239,0.02176520665309655,0.01441937452724909,-33.750344037291114,0.007345832125847461,0.6624965596270889,0.007345832125847461,0-NightAdv
498,113.958507,22.530716,8163,high_end,147982.91,0.010912743803803691,0.0004894543556218657,0.037442220134808406,0.020607174621957776,-44.96273311848786,0.01683504551285063,0.5503726688151214,0.01683504551285063,0-NightAdv
499,113.954852,22.535586,5506,high_end,99831.54,0.02251445148101883,0.0009841622413334953,0.07724831295617345,0.04143553516390584,-46.3605953602972,0.0358127777922676,0.536394046397028,0.0358127777922676,0-NightAdv
500,113.957484,22.528959,10726,high_end,194433.54,0.0078123327623392915,0.0003502420166193899,0.026804540481553996,0.014746009129395464,-44.98689824754435,0.012058531352158532,0.5501310175245564,0.012058531352158532,0-NightAdv
